Site ID,Site Name,Sample datetime,Enterococci value (orgs/100 mL),Enterococci qualifier,Sample type
99530,Rye,2021-01-19,41,=,Routine
99993,Rosebud,2021-01-19,160,=,Routine
99999,Black Rock,2021-01-19,10,<,Routine
99070,Half Moon Bay,2021-01-19,10,<,Routine
99550,Dromana,2021-01-19,10,=,Routine
99240,Safety Beach,2021-01-19,31,=,Routine
99630,Sandringham,2021-01-19,20,=,Routine
99060,Hampton,2021-01-19,10,<,Routine
99994,Mount Martha,2021-01-19,10,=,Routine
99998,Santa Casa,2021-01-19,10,<,Routine
99991,Brighton,2021-01-19,30,=,Routine
99992,Mornington,2021-01-19,10,<,Routine
99650,Elwood,2021-01-19,10,=,Routine
99770,St Leonards,2021-01-19,240,=,Routine
99580,Canadian Bay,2021-01-19,10,<,Routine
99660,St Kilda,2021-01-19,10,=,Routine
99997,South Melbourne,2021-01-19,10,<,Routine
99590,Frankston Coast Guard,2021-01-19,31,=,Routine
99020,Port Melbourne,2021-01-19,10,<,Routine
99170,Frankston Life Saving Club,2021-01-19,10,<,Routine
99690,Sandridge,2021-01-19,10,=,Routine
99760,Portarlington,2021-01-19,10,<,Routine
99160,Seaford,2021-01-19,10,<,Routine
99500,The Dell,2021-01-19,10,=,Routine
99700,Williamstown,2021-01-19,20,=,Routine
99995,Carrum,2021-01-19,10,=,Routine
99710,Altona,2021-01-19,41,=,Routine
99996,Aspendale,2021-01-19,10,<,Routine
99510,Eastern,2021-01-19,10,=,Routine
99730,Werribee South,2021-01-19,10,=,Routine
99620,Mordialloc,2021-01-27,52,=,Routine
99520,Portsea,2021-01-27,10,<,Routine
99100,Mentone,2021-01-27,130,=,Routine
99290,Sorrento,2021-01-27,10,=,Routine
99280,Blairgowrie,2021-01-27,10,=,Routine
99990,Beaumaris,2021-01-27,52,=,Routine
99530,Rye,2021-01-27,10,<,Routine
99999,Black Rock,2021-01-27,10,=,Routine
99070,Half Moon Bay,2021-01-27,10,<,Routine
99993,Rosebud,2021-01-27,10,<,Routine
99630,Sandringham,2021-01-27,10,=,Routine
99550,Dromana,2021-01-27,10,<,Routine
99060,Hampton,2021-01-27,10,<,Routine
99240,Safety Beach,2021-01-27,10,<,Routine
99730,Werribee South,2021-01-27,10,=,Routine
99991,Brighton,2021-01-27,10,<,Routine
99994,Mount Martha,2021-01-27,10,<,Routine
99650,Elwood,2021-01-27,74,=,Routine
99992,Mornington,2021-01-27,10,=,Routine
99660,St Kilda,2021-01-27,130,=,Routine
99997,South Melbourne,2021-01-27,20,=,Routine
99580,Canadian Bay,2021-01-27,10,=,Routine
99020,Port Melbourne,2021-01-27,680,=,Routine
99690,Sandridge,2021-01-27,10,=,Routine
99590,Frankston Coast Guard,2021-01-27,10,<,Routine
99700,Williamstown,2021-01-27,10,<,Routine
99510,Eastern,2021-01-27,86,=,Routine
99170,Frankston Life Saving Club,2021-01-27,31,=,Routine
99710,Altona,2021-01-27,10,<,Routine
99160,Seaford,2021-01-27,10,=,Routine
99995,Carrum,2021-01-27,10,<,Routine
99998,Santa Casa,2021-01-27,10,=,Routine
99996,Aspendale,2021-01-27,10,<,Routine
99770,St Leonards,2021-01-27,41,=,Routine
99760,Portarlington,2021-01-27,20,=,Routine
99500,The Dell,2021-01-27,10,=,Routine
99620,Mordialloc,2021-02-02,110,=,Routine
99290,Sorrento,2021-02-02,31,=,Routine
99100,Mentone,2021-02-02,1300,=,Routine
99280,Blairgowrie,2021-02-02,10,=,Routine
99990,Beaumaris,2021-02-02,170,=,Routine
99530,Rye,2021-02-02,31,=,Routine
99993,Rosebud,2021-02-02,10,<,Routine
99999,Black Rock,2021-02-02,10,=,Routine
99550,Dromana,2021-02-02,20,=,Routine
99070,Half Moon Bay,2021-02-02,98,=,Routine
99240,Safety Beach,2021-02-02,10,=,Routine
99630,Sandringham,2021-02-02,20,=,Routine
99994,Mount Martha,2021-02-02,20,=,Routine
99060,Hampton,2021-02-02,10,=,Routine
99992,Mornington,2021-02-02,74,=,Routine
99991,Brighton,2021-02-02,20,=,Routine
99580,Canadian Bay,2021-02-02,52,=,Routine
99650,Elwood,2021-02-02,52,=,Routine
99730,Werribee South,2021-02-02,85,=,Routine
99660,St Kilda,2021-02-02,300,=,Routine
99590,Frankston Coast Guard,2021-02-02,52,=,Routine
99997,South Melbourne,2021-02-02,20,=,Routine
99020,Port Melbourne,2021-02-02,31,=,Routine
99170,Frankston Life Saving Club,2021-02-02,110,=,Routine
99690,Sandridge,2021-02-02,98,=,Routine
99160,Seaford,2021-02-02,10,<,Routine
99700,Williamstown,2021-02-02,10,=,Routine
99995,Carrum,2021-02-02,20,=,Routine
99710,Altona,2021-02-02,10,=,Routine
99996,Aspendale,2021-02-02,10,=,Routine
99998,Santa Casa,2021-02-02,10,<,Routine
99770,St Leonards,2021-02-02,20,=,Routine
99760,Portarlington,2021-02-02,52,=,Routine
99500,The Dell,2021-02-02,10,<,Routine
99510,Eastern,2021-02-02,10,<,Routine
99620,Mordialloc,2021-02-09,20,=,Routine
99290,Sorrento,2021-02-09,10,=,Routine
99100,Mentone,2021-02-09,63,=,Routine
99280,Blairgowrie,2021-02-09,10,=,Routine
99990,Beaumaris,2021-02-09,190,=,Routine
99530,Rye,2021-02-09,20,=,Routine
99993,Rosebud,2021-02-09,10,<,Routine
99999,Black Rock,2021-02-09,10,=,Routine
99550,Dromana,2021-02-09,10,<,Routine
99070,Half Moon Bay,2021-02-09,10,<,Routine
99240,Safety Beach,2021-02-09,10,<,Routine
99730,Werribee South,2021-02-09,10,=,Routine
99630,Sandringham,2021-02-09,10,=,Routine
99060,Hampton,2021-02-09,10,<,Routine
99994,Mount Martha,2021-02-09,31,=,Routine
99991,Brighton,2021-02-09,10,=,Routine
99992,Mornington,2021-02-09,10,=,Routine
99650,Elwood,2021-02-09,10,<,Routine
99580,Canadian Bay,2021-02-09,10,<,Routine
99660,St Kilda,2021-02-09,20,=,Routine
99997,South Melbourne,2021-02-09,10,=,Routine
99510,Eastern,2021-02-09,10,=,Routine
99590,Frankston Coast Guard,2021-02-09,10,<,Routine
99020,Port Melbourne,2021-02-09,10,=,Routine
99690,Sandridge,2021-02-09,10,<,Routine
99170,Frankston Life Saving Club,2021-02-09,10,<,Routine
99160,Seaford,2021-02-09,10,<,Routine
99700,Williamstown,2021-02-09,10,<,Routine
99995,Carrum,2021-02-09,10,<,Routine
99998,Santa Casa,2021-02-09,10,=,Routine
99710,Altona,2021-02-09,20,=,Routine
99996,Aspendale,2021-02-09,10,<,Routine
99770,St Leonards,2021-02-09,10,<,Routine
99760,Portarlington,2021-02-09,52,=,Routine
99500,The Dell,2021-02-09,10,=,Routine
99620,Mordialloc,2021-02-16,10,<,Routine
99290,Sorrento,2021-02-16,170,=,Routine
99100,Mentone,2021-02-16,10,<,Routine
99280,Blairgowrie,2021-02-16,41,=,Routine
99530,Rye,2021-02-16,74,=,Routine
99990,Beaumaris,2021-02-16,10,<,Routine
99999,Black Rock,2021-02-16,170,=,Routine
99993,Rosebud,2021-02-16,20,=,Routine
99070,Half Moon Bay,2021-02-16,20,=,Routine
99550,Dromana,2021-02-16,10,<,Routine
99630,Sandringham,2021-02-16,10,<,Routine
99240,Safety Beach,2021-02-16,10,<,Routine
99060,Hampton,2021-02-16,10,<,Routine
99994,Mount Martha,2021-02-16,10,<,Routine
99991,Brighton,2021-02-16,86,=,Routine
99992,Mornington,2021-02-16,10,<,Routine
99730,Werribee South,2021-02-16,31,=,Routine
99580,Canadian Bay,2021-02-16,10,<,Routine
99660,St Kilda,2021-02-16,10,<,Routine
99997,South Melbourne,2021-02-16,31,=,Routine
99020,Port Melbourne,2021-02-16,10,<,Routine
99510,Eastern,2021-02-16,20,=,Routine
99590,Frankston Coast Guard,2021-02-16,10,<,Routine
99650,Elwood,2021-02-16,10,<,Routine
99690,Sandridge,2021-02-16,10,<,Routine
99170,Frankston Life Saving Club,2021-02-16,10,<,Routine
99160,Seaford,2021-02-16,10,<,Routine
99700,Williamstown,2021-02-16,10,<,Routine
99995,Carrum,2021-02-16,10,<,Routine
99710,Altona,2021-02-16,10,<,Routine
99500,The Dell,2021-02-16,10,<,Routine
99996,Aspendale,2021-02-16,10,<,Routine
99760,Portarlington,2021-02-16,10,<,Routine
99770,St Leonards,2021-02-16,10,<,Routine
99998,Santa Casa,2021-02-16,10,<,Routine
99620,Mordialloc,2021-02-23,10,=,Routine
99290,Sorrento,2021-02-23,10,=,Routine
99100,Mentone,2021-02-23,98,=,Routine
99280,Blairgowrie,2021-02-23,20,=,Routine
99530,Rye,2021-02-23,41,=,Routine
99990,Beaumaris,2021-02-23,10,<,Routine
99999,Black Rock,2021-02-23,41,=,Routine
99993,Rosebud,2021-02-23,10,=,Routine
99070,Half Moon Bay,2021-02-23,31,=,Routine
99550,Dromana,2021-02-23,20,=,Routine
99630,Sandringham,2021-02-23,10,=,Routine
99240,Safety Beach,2021-02-23,10,<,Routine
99060,Hampton,2021-02-23,31,=,Routine
99994,Mount Martha,2021-02-23,10,<,Routine
99991,Brighton,2021-02-23,10,=,Routine
99992,Mornington,2021-02-23,10,=,Routine
99650,Elwood,2021-02-23,10,=,Routine
99730,Werribee South,2021-02-23,63,=,Routine
99580,Canadian Bay,2021-02-23,20,=,Routine
99660,St Kilda,2021-02-23,41,=,Routine
99997,South Melbourne,2021-02-23,10,<,Routine
99020,Port Melbourne,2021-02-23,720,=,Routine
99590,Frankston Coast Guard,2021-02-23,10,<,Routine
99690,Sandridge,2021-02-23,200,=,Routine
99170,Frankston Life Saving Club,2021-02-23,41,=,Routine
99510,Eastern,2021-02-23,10,=,Routine
99700,Williamstown,2021-02-23,170,=,Routine
99160,Seaford,2021-02-23,52,=,Routine
99710,Altona,2021-02-23,10,=,Routine
99995,Carrum,2021-02-23,10,<,Routine
99500,The Dell,2021-02-23,10,<,Routine
99996,Aspendale,2021-02-23,31,=,Routine
99760,Portarlington,2021-02-23,10,<,Routine
99770,St Leonards,2021-02-23,190,=,Routine
99998,Santa Casa,2021-02-23,10,<,Routine
99620,Mordialloc,2021-03-02,20,=,Routine
99100,Mentone,2021-03-02,20,=,Routine
99290,Sorrento,2021-03-02,10,<,Routine
99280,Blairgowrie,2021-03-02,10,=,Routine
99530,Rye,2021-03-02,10,=,Routine
99990,Beaumaris,2021-03-02,20,=,Routine
99993,Rosebud,2021-03-02,10,=,Routine
99999,Black Rock,2021-03-02,20,=,Routine
99550,Dromana,2021-03-02,10,=,Routine
99070,Half Moon Bay,2021-03-02,20,=,Routine
99240,Safety Beach,2021-03-02,31,=,Routine
99630,Sandringham,2021-03-02,20,=,Routine
99994,Mount Martha,2021-03-02,10,<,Routine
99060,Hampton,2021-03-02,170,=,Routine
99991,Brighton,2021-03-02,10,=,Routine
99992,Mornington,2021-03-02,10,<,Routine
99650,Elwood,2021-03-02,10,=,Routine
99580,Canadian Bay,2021-03-02,10,=,Routine
99660,St Kilda,2021-03-02,130,=,Routine
99730,Werribee South,2021-03-02,41,=,Routine
99997,South Melbourne,2021-03-02,41,=,Routine
99020,Port Melbourne,2021-03-02,20,=,Routine
99590,Frankston Coast Guard,2021-03-02,10,<,Routine
99690,Sandridge,2021-03-02,10,<,Routine
99170,Frankston Life Saving Club,2021-03-02,20,=,Routine
99160,Seaford,2021-03-02,20,=,Routine
99510,Eastern,2021-03-02,20,=,Routine
99700,Williamstown,2021-03-02,41,=,Routine
99995,Carrum,2021-03-02,10,=,Routine
99710,Altona,2021-03-02,20,=,Routine
99996,Aspendale,2021-03-02,10,<,Routine
99500,The Dell,2021-03-02,10,=,Routine
99760,Portarlington,2021-03-02,86,=,Routine
99770,St Leonards,2021-03-02,10,=,Routine
99998,Santa Casa,2021-03-02,10,<,Routine
99620,Mordialloc,2021-12-07,10,<,Routine
99100,Mentone,2021-12-07,20,=,Routine
99990,Beaumaris,2021-12-07,210,=,Routine
99520,Portsea,2021-12-07,20,=,Routine
99290,Sorrento,2021-12-07,10,=,Routine
99999,Black Rock,2021-12-07,10,=,Routine
99280,Blairgowrie,2021-12-07,20,=,Routine
99070,Half Moon Bay,2021-12-07,10,=,Routine
99998,Santa Casa,2021-12-07,84,=,Routine
99530,Rye,2021-12-07,52,=,Routine
99630,Sandringham,2021-12-07,20,=,Routine
99993,Rosebud,2021-12-07,41,=,Routine
99060,Hampton,2021-12-07,10,<,Routine
99550,Dromana,2021-12-07,63,=,Routine
99770,St Leonards,2021-12-07,31,=,Routine
99240,Safety Beach,2021-12-07,63,=,Routine
99650,Elwood,2021-12-07,320,=,Routine
99660,St Kilda,2021-12-07,180,=,Routine
99994,Mount Martha,2021-12-07,31,=,Routine
99760,Portarlington,2021-12-07,17,=,Routine
99997,South Melbourne,2021-12-07,140,=,Routine
99992,Mornington,2021-12-07,96,=,Routine
99020,Port Melbourne,2021-12-07,52,=,Routine
99690,Sandridge,2021-12-07,170,=,Routine
99580,Canadian Bay,2021-12-07,85,=,Routine
99500,The Dell,2021-12-07,680,=,Routine
99700,Williamstown,2021-12-07,63,=,Routine
99590,Frankston Coast Guard,2021-12-07,150,=,Routine
99170,Frankston Life Saving Club,2021-12-07,450,=,Routine
99710,Altona,2021-12-07,300,=,Routine
99160,Seaford,2021-12-07,290,=,Routine
99510,Eastern,2021-12-07,41,=,Routine
99995,Carrum,2021-12-07,10,=,Routine
99996,Aspendale,2021-12-07,10,<,Routine
99730,Werribee South,2021-12-07,10,=,Routine
99620,Mordialloc,2021-12-14,10,<,Routine
99100,Mentone,2021-12-14,20,=,Routine
99990,Beaumaris,2021-12-14,10,<,Routine
99520,Portsea,2021-12-14,10,<,Routine
99999,Black Rock,2021-12-14,10,=,Routine
99290,Sorrento,2021-12-14,10,<,Routine
99070,Half Moon Bay,2021-12-14,20,=,Routine
99280,Blairgowrie,2021-12-14,10,<,Routine
99630,Sandringham,2021-12-14,10,<,Routine
99530,Rye,2021-12-14,20,=,Routine
99060,Hampton,2021-12-14,10,<,Routine
99993,Rosebud,2021-12-14,10,<,Routine
99650,Elwood,2021-12-14,10,<,Routine
99550,Dromana,2021-12-14,10,=,Routine
99240,Safety Beach,2021-12-14,10,=,Routine
99660,St Kilda,2021-12-14,10,=,Routine
99730,Werribee South,2021-12-14,10,=,Routine
99997,South Melbourne,2021-12-14,10,<,Routine
99994,Mount Martha,2021-12-14,10,<,Routine
99020,Port Melbourne,2021-12-14,10,<,Routine
99992,Mornington,2021-12-14,10,<,Routine
99690,Sandridge,2021-12-14,98,=,Routine
99510,Eastern,2021-12-14,20,=,Routine
99580,Canadian Bay,2021-12-14,41,=,Routine
99700,Williamstown,2021-12-14,10,<,Routine
99500,The Dell,2021-12-14,10,=,Routine
99590,Frankston Coast Guard,2021-12-14,10,<,Routine
99170,Frankston Life Saving Club,2021-12-14,10,<,Routine
99710,Altona,2021-12-14,10,<,Routine
99160,Seaford,2021-12-14,20,=,Routine
99760,Portarlington,2021-12-14,10,=,Routine
99770,St Leonards,2021-12-14,10,<,Routine
99995,Carrum,2021-12-14,210,=,Routine
99996,Aspendale,2021-12-14,10,<,Routine
99998,Santa Casa,2021-12-14,10,<,Routine
99620,Mordialloc,2021-12-21,20,=,Routine
99100,Mentone,2021-12-21,130,=,Routine
99990,Beaumaris,2021-12-21,10,<,Routine
99520,Portsea,2021-12-21,10,=,Routine
99999,Black Rock,2021-12-21,10,<,Routine
99290,Sorrento,2021-12-21,620,=,Routine
99070,Half Moon Bay,2021-12-21,31,=,Routine
99280,Blairgowrie,2021-12-21,130,=,Routine
99530,Rye,2021-12-21,880,=,Routine
99630,Sandringham,2021-12-21,10,<,Routine
99730,Werribee South,2021-12-21,10,<,Routine
99060,Hampton,2021-12-21,20,=,Routine
99993,Rosebud,2021-12-21,730,=,Routine
99550,Dromana,2021-12-21,74,=,Routine
99650,Elwood,2021-12-21,31,=,Routine
99240,Safety Beach,2021-12-21,10,=,Routine
99510,Eastern,2021-12-21,41,=,Routine
99994,Mount Martha,2021-12-21,10,<,Routine
99660,St Kilda,2021-12-21,63,=,Routine
99992,Mornington,2021-12-21,31,=,Routine
99997,South Melbourne,2021-12-21,10,=,Routine
99500,The Dell,2021-12-21,30,=,Routine
99580,Canadian Bay,2021-12-21,96,=,Routine
99020,Port Melbourne,2021-12-21,10,=,Routine
99590,Frankston Coast Guard,2021-12-21,41,=,Routine
99170,Frankston Life Saving Club,2021-12-21,98,=,Routine
99690,Sandridge,2021-12-21,31,=,Routine
99760,Portarlington,2021-12-21,20,=,Routine
99700,Williamstown,2021-12-21,31,=,Routine
99160,Seaford,2021-12-21,74,=,Routine
99770,St Leonards,2021-12-21,97,=,Routine
99995,Carrum,2021-12-21,20,=,Routine
99710,Altona,2021-12-21,52,=,Routine
99996,Aspendale,2021-12-21,10,<,Routine
99998,Santa Casa,2021-12-21,10,<,Routine
99620,Mordialloc,2021-12-29,10,=,Routine
99100,Mentone,2021-12-29,41,=,Routine
99990,Beaumaris,2021-12-29,10,<,Routine
99520,Portsea,2021-12-29,10,<,Routine
99290,Sorrento,2021-12-29,10,=,Routine
99999,Black Rock,2021-12-29,10,<,Routine
99280,Blairgowrie,2021-12-29,10,<,Routine
99070,Half Moon Bay,2021-12-29,10,<,Routine
99530,Rye,2021-12-29,10,<,Routine
99510,Eastern,2021-12-29,10,<,Routine
99630,Sandringham,2021-12-29,10,<,Routine
99993,Rosebud,2021-12-29,10,<,Routine
99060,Hampton,2021-12-29,10,<,Routine
99550,Dromana,2021-12-29,10,<,Routine
99650,Elwood,2021-12-29,10,<,Routine
99240,Safety Beach,2021-12-29,10,<,Routine
99660,St Kilda,2021-12-29,10,<,Routine
99994,Mount Martha,2021-12-29,10,<,Routine
99500,The Dell,2021-12-29,41,=,Routine
99997,South Melbourne,2021-12-29,10,<,Routine
99992,Mornington,2021-12-29,20,=,Routine
99020,Port Melbourne,2021-12-29,10,=,Routine
99580,Canadian Bay,2021-12-29,10,<,Routine
99690,Sandridge,2021-12-29,20,=,Routine
99760,Portarlington,2021-12-29,52,=,Routine
99590,Frankston Coast Guard,2021-12-29,41,=,Routine
99770,St Leonards,2021-12-29,10,<,Routine
99170,Frankston Life Saving Club,2021-12-29,31,=,Routine
99700,Williamstown,2021-12-29,10,<,Routine
99160,Seaford,2021-12-29,10,=,Routine
99730,Werribee South,2021-12-29,10,=,Routine
99998,Santa Casa,2021-12-29,10,<,Routine
99710,Altona,2021-12-29,10,<,Routine
99995,Carrum,2021-12-29,10,=,Routine
99996,Aspendale,2021-12-29,10,<,Routine
99620,Mordialloc,2022-01-04,10,=,Routine
99100,Mentone,2022-01-04,31,=,Routine
99990,Beaumaris,2022-01-04,10,<,Routine
99999,Black Rock,2022-01-04,10,<,Routine
99070,Half Moon Bay,2022-01-04,10,<,Routine
99520,Portsea,2022-01-04,150,=,Routine
99290,Sorrento,2022-01-04,31,=,Routine
99630,Sandringham,2022-01-04,10,=,Routine
99280,Blairgowrie,2022-01-04,31,=,Routine
99060,Hampton,2022-01-04,10,<,Routine
99530,Rye,2022-01-04,230,=,Routine
99650,Elwood,2022-01-04,30,=,Routine
99998,Santa Casa,2022-01-04,10,<,Routine
99993,Rosebud,2022-01-04,10,<,Routine
99660,St Kilda,2022-01-04,130,=,Routine
99770,St Leonards,2022-01-04,10,<,Routine
99550,Dromana,2022-01-04,74,=,Routine
99997,South Melbourne,2022-01-04,10,=,Routine
99020,Port Melbourne,2022-01-04,10,<,Routine
99240,Safety Beach,2022-01-04,10,=,Routine
99760,Portarlington,2022-01-04,20,=,Routine
99994,Mount Martha,2022-01-04,10,=,Routine
99690,Sandridge,2022-01-04,52,=,Routine
99500,The Dell,2022-01-04,10,=,Routine
99992,Mornington,2022-01-04,10,<,Routine
99700,Williamstown,2022-01-04,10,<,Routine
99580,Canadian Bay,2022-01-04,10,<,Routine
99510,Eastern,2022-01-04,10,<,Routine
99710,Altona,2022-01-04,10,=,Routine
99590,Frankston Coast Guard,2022-01-04,10,<,Routine
99170,Frankston Life Saving Club,2022-01-04,31,=,Routine
99160,Seaford,2022-01-04,10,=,Routine
99730,Werribee South,2022-01-04,10,=,Routine
99995,Carrum,2022-01-04,41,=,Routine
99996,Aspendale,2022-01-04,95,=,Routine
99620,Mordialloc,2022-01-11,41,=,Routine
99100,Mentone,2022-01-11,20,=,Routine
99520,Portsea,2022-01-11,10,<,Routine
99990,Beaumaris,2022-01-11,10,<,Routine
99290,Sorrento,2022-01-11,10,=,Routine
99280,Blairgowrie,2022-01-11,10,=,Routine
99999,Black Rock,2022-01-11,10,=,Routine
99530,Rye,2022-01-11,10,<,Routine
99070,Half Moon Bay,2022-01-11,41,=,Routine
99993,Rosebud,2022-01-11,10,=,Routine
99630,Sandringham,2022-01-11,10,=,Routine
99550,Dromana,2022-01-11,10,=,Routine
99060,Hampton,2022-01-11,10,=,Routine
99730,Werribee South,2022-01-11,97,=,Routine
99240,Safety Beach,2022-01-11,10,=,Routine
99994,Mount Martha,2022-01-11,10,<,Routine
99650,Elwood,2022-01-11,63,=,Routine
99992,Mornington,2022-01-11,10,=,Routine
99510,Eastern,2022-01-11,190,=,Routine
99660,St Kilda,2022-01-11,63,=,Routine
99580,Canadian Bay,2022-01-11,52,=,Routine
99997,South Melbourne,2022-01-11,10,=,Routine
99020,Port Melbourne,2022-01-11,340,=,Routine
99500,The Dell,2022-01-11,74,=,Routine
99590,Frankston Coast Guard,2022-01-11,52,=,Routine
99170,Frankston Life Saving Club,2022-01-11,74,=,Routine
99690,Sandridge,2022-01-11,20,=,Routine
99160,Seaford,2022-01-11,150,=,Routine
99700,Williamstown,2022-01-11,20,=,Routine
99760,Portarlington,2022-01-11,63,=,Routine
99995,Carrum,2022-01-11,31,=,Routine
99996,Aspendale,2022-01-11,10,=,Routine
99710,Altona,2022-01-11,10,=,Routine
99770,St Leonards,2022-01-11,180,=,Routine
99998,Santa Casa,2022-01-11,10,=,Routine
99620,Mordialloc,2022-01-18,31,=,Routine
99100,Mentone,2022-01-18,74,=,Routine
99990,Beaumaris,2022-01-18,31,=,Routine
99520,Portsea,2022-01-18,10,<,Routine
99290,Sorrento,2022-01-18,280,=,Routine
99999,Black Rock,2022-01-18,20,=,Routine
99280,Blairgowrie,2022-01-18,120,=,Routine
99070,Half Moon Bay,2022-01-18,120,=,Routine
99530,Rye,2022-01-18,20,=,Routine
99630,Sandringham,2022-01-18,10,=,Routine
99060,Hampton,2022-01-18,10,<,Routine
99730,Werribee South,2022-01-18,240,=,Routine
99993,Rosebud,2022-01-18,10,<,Routine
99550,Dromana,2022-01-18,10,<,Routine
99650,Elwood,2022-01-18,30,=,Routine
99240,Safety Beach,2022-01-18,10,<,Routine
99994,Mount Martha,2022-01-18,10,<,Routine
99660,St Kilda,2022-01-18,150,=,Routine
99510,Eastern,2022-01-18,10,=,Routine
99997,South Melbourne,2022-01-18,30,=,Routine
99992,Mornington,2022-01-18,20,=,Routine
99020,Port Melbourne,2022-01-18,63,=,Routine
99500,The Dell,2022-01-18,750,=,Routine
99580,Canadian Bay,2022-01-18,10,<,Routine
99690,Sandridge,2022-01-18,31,=,Routine
99590,Frankston Coast Guard,2022-01-18,41,=,Routine
99700,Williamstown,2022-01-18,10,=,Routine
99760,Portarlington,2022-01-18,20,=,Routine
99170,Frankston Life Saving Club,2022-01-18,20,=,Routine
99160,Seaford,2022-01-18,10,<,Routine
99710,Altona,2022-01-18,10,=,Routine
99770,St Leonards,2022-01-18,160,=,Routine
99995,Carrum,2022-01-18,10,=,Routine
99998,Santa Casa,2022-01-18,10,<,Routine
99996,Aspendale,2022-01-18,10,<,Routine
99620,Mordialloc,2022-01-24,20,=,Routine
99100,Mentone,2022-01-24,10,<,Routine
99990,Beaumaris,2022-01-24,10,<,Routine
